order_detail_id;order_id;product_id;price;quantity
185704;51754;1074;33000;27
185705;51754;172;131000;6
185730;51762;299;4000;16
185731;51762;1095;99000;19
185732;51762;82;49000;12
185733;51762;1095;99000;19
185734;51762;82;49000;12
185735;51762;452;33000;10
185736;51763;15;89000;42
185737;51763;15;89000;42
185738;51763;103;130000;42
185805;51785;349;3000;38
185849;51799;818;6000;29
185850;51799;17;120000;3
185851;51799;958;12000;9
185852;51799;365;2000;14
185853;51799;22;72000;14
185854;51799;17;120000;3
185855;51799;958;12000;9
185856;51799;365;2000;14
185857;51799;22;72000;14
185858;51799;1047;22000;26
185859;51799;697;54000;15
185860;51799;1066;10000;9
185868;51802;304;2000;18
185869;51802;1029;7000;24
185870;51802;304;2000;18
185871;51802;1029;7000;24
185872;51802;524;11000;3
185873;51803;465;15000;40
185874;51803;489;11000;1
185875;51804;894;24000;35
185889;51810;349;3000;16
185894;51813;380;7000;1
185895;51813;287;22000;18
185896;51813;327;2000;7
185897;51813;287;22000;18
185898;51813;327;2000;7
185899;51813;1073;15000;30
185900;51813;133;150000;15
185901;51813;858;19000;33
185928;51821;829;7000;7
185929;51821;829;7000;7
185943;51825;937;11000;41
185968;51834;1142;6000;13
185969;51834;39;225000;17
185970;51834;935;46000;28
185971;51834;389;6000;6
186011;51844;1068;41000;14
186012;51845;581;11000;27
186041;51851;1079;53000;41
186042;51851;1079;53000;41
186043;51851;23;86000;5
186044;51851;108;120000;27
186110;51864;229;6000;15
186111;51864;229;6000;15
186112;51864;1051;30000;30
186172;51879;529;10000;3
186173;51879;529;10000;3
186222;51894;56;65000;33
186240;51900;636;33000;2
186268;51910;748;33000;19
186269;51910;748;33000;19
186275;51912;828;7000;15
186298;51918;1059;18000;27
186299;51918;1059;18000;27
186313;51922;489;11000;39
186314;51923;8;100000;32
186315;51923;8;100000;32
186347;51933;1030;20000;36
186348;51933;463;91000;14
186349;51933;692;5000;11
186350;51933;692;5000;11
186351;51933;7;120000;13
186352;51933;236;6000;37
186353;51933;520;23000;31
186354;51933;892;68000;2
186367;51936;962;37000;25
186368;51936;962;37000;25
186377;51939;562;10000;4
186378;51939;184;3000;20
186379;51939;186;9000;7
186424;51953;961;27000;17
186425;51953;961;27000;17
186426;51953;549;18000;36
186478;51967;787;7000;29
186479;51967;455;15000;13
186480;51967;455;15000;13
186481;51967;807;3000;5
186487;51969;746;41000;40
186488;51969;1013;18000;4
186489;51969;389;6000;29
186490;51969;985;28000;26
186491;51969;382;6000;32
186492;51969;985;28000;26
186493;51969;382;6000;32
186494;51969;1070;26000;40
186495;51969;101;120000;40
186510;51975;1101;51000;11
186511;51975;839;8000;17
186550;51987;962;37000;24
186551;51987;1111;49000;27
186552;51987;1111;49000;27
186553;51987;938;17000;21
186554;51987;213;23000;32
186555;51987;604;10000;2
186588;51994;831;6000;40
186589;51994;103;130000;33
186590;51994;1089;45000;25
186612;51998;605;29000;33
186613;51998;605;29000;33
186614;51998;978;29000;13
186663;52010;19;85000;27
186664;52010;19;85000;27
186665;52010;103;130000;42
186720;52021;306;2000;20
186721;52021;67;7000;9
186722;52021;306;2000;20
186723;52021;67;7000;9
186724;52021;907;25000;20
186730;52023;265;6000;32
186731;52023;265;6000;32
186760;52030;838;5000;32
186761;52030;1111;49000;7
186762;52030;1111;49000;7
186763;52030;463;91000;17
186764;52030;681;37000;13
186765;52030;105;70000;10
186766;52030;115;130000;39
186767;52030;442;16000;13
186824;52046;697;54000;37
186825;52046;1035;40000;42
186826;52046;1035;40000;42
186827;52046;373;19000;33
186841;52051;876;19000;13
186842;52051;608;18000;35
186858;52055;516;28000;37
186875;52062;802;3000;4
186876;52063;952;98000;38
186877;52063;939;28000;31
186878;52063;939;28000;31
186895;52067;314;2000;3
186896;52067;314;2000;3
186897;52067;429;2000;23
186898;52067;645;39000;26
186899;52067;217;14000;9
187015;52097;1145;40000;40
187021;52099;501;13000;24
187062;52108;1028;7000;40
187063;52108;724;125000;11
187081;52113;1029;7000;37
187082;52113;1029;7000;37
187083;52113;752;7000;37
187084;52113;1028;7000;25
187093;52115;888;61000;28
187094;52115;844;4000;31
187095;52115;766;5000;18
187096;52115;979;24000;8
187107;52120;1137;148000;24
187116;52122;725;125000;16
187185;52138;810;6000;15
187186;52138;1070;26000;17
187187;52138;990;62000;39
187214;52144;902;100000;38
187218;52146;1002;19000;31
187239;52151;631;92000;12
187240;52151;1032;10000;29
187241;52152;720;71000;42
187242;52152;720;71000;42
187243;52152;639;130000;14
187244;52152;1034;17000;29
187381;52186;191;12000;35
187382;52186;717;230000;25
187383;52186;22;72000;11
187384;52186;354;5000;2
187385;52186;22;72000;11
187386;52186;354;5000;2
187387;52186;1054;36000;7
187393;52188;574;12000;7
187394;52188;574;12000;7
187395;52188;55;80000;40
187396;52188;917;18000;14
187481;52210;878;8000;22
187482;52210;552;93000;31
187515;52222;166;71000;14
187531;52227;509;28000;17
187534;52229;504;16000;12
187535;52229;504;16000;12
187539;52231;69;45000;13
187545;52233;696;50000;34
187546;52233;973;16000;9
187547;52233;452;33000;27
187548;52233;973;16000;9
187549;52233;452;33000;27
187550;52234;510;12000;2
187551;52234;819;6000;21
187552;52234;1011;47000;36
187553;52234;1011;47000;36
187554;52234;560;15000;31
187555;52234;1134;20000;37
187556;52235;351;3000;18
187575;52240;476;13000;2
187615;52249;960;27000;42
187616;52249;975;17000;33
187653;52258;867;16000;6
187654;52258;1066;10000;2
187655;52258;393;4000;42
187656;52258;1066;10000;2
187657;52258;393;4000;42
187674;52262;1043;20000;14
187675;52262;1043;20000;14
187676;52263;778;6000;20
187686;52266;835;5000;13
187687;52266;545;10000;23
187690;52268;119;75000;1
187694;52270;724;125000;39
187695;52271;833;3000;28
187696;52271;833;3000;28
187724;52278;434;7000;35
187725;52278;154;38000;10
187739;52281;207;6000;1
187740;52281;1081;57000;35
187741;52281;1081;57000;35
187757;52286;106;75000;25
187758;52286;1085;75000;10
187759;52286;1085;75000;10
187760;52286;430;2000;8
187768;52289;165;48000;37
187769;52289;762;11000;40
187770;52289;249;9000;5
187771;52289;762;11000;40
187772;52289;249;9000;5
187774;52291;842;23000;30
187775;52291;842;23000;30
187798;52297;1035;40000;24
187829;52306;614;55000;28
187830;52306;614;55000;28
187831;52306;1020;36000;12
187849;52310;51;75000;6
187850;52310;464;91000;3
187883;52318;206;13000;19
187884;52318;180;10000;20
187905;52322;750;5000;37
187906;52322;12;85000;33
187907;52322;213;23000;6
187908;52322;304;2000;17
187916;52325;465;15000;8
187973;52340;624;12000;40
187982;52343;199;13000;6
187993;52347;462;11000;9
187994;52347;462;11000;9
187995;52347;340;3000;9
188004;52354;1124;25000;9
188005;52354;768;5000;26
188006;52354;768;5000;26
188007;52355;846;5000;9
188008;52355;846;5000;9
188009;52355;213;23000;19
188010;52355;997;43000;5
188015;52358;1127;22000;24
188016;52358;1127;22000;24
188029;52362;818;6000;20
188030;52362;818;6000;20
188031;52363;787;7000;19
188032;52363;677;39000;5
188041;52367;779;13000;20
188042;52367;779;13000;20
188043;52367;1094;99000;20
188077;52374;305;2000;14
188078;52374;870;14000;22
188082;52376;603;50000;38
188083;52377;1138;20000;41
188151;52395;1045;20000;1
188152;52396;758;3000;20
188153;52396;756;5000;29
188154;52396;758;3000;20
188155;52396;756;5000;29
188156;52397;6;120000;41
188157;52397;6;120000;41
188170;52402;888;61000;8
188171;52402;888;61000;8
188172;52402;460;9000;16
188198;52411;391;12000;14
188199;52413;35;200000;12
188200;52413;75;55000;13
188218;52417;1087;20000;6
188219;52417;417;2000;10
188220;52417;417;2000;10
188221;52417;239;6000;38
188222;52417;831;6000;3
188223;52417;938;17000;7
188224;52417;1025;7000;23
188225;52417;449;9000;34
188255;52427;380;7000;17
188256;52427;380;7000;17
188262;52429;1000;19000;2
188263;52429;974;17000;34
188296;52438;1081;57000;35
188297;52438;1081;57000;35
188298;52439;657;87000;13
188335;52453;911;2000;27
188336;52453;911;2000;27
188350;52457;1058;60000;5
188351;52457;1058;60000;5
188368;52462;218;25000;20
188441;52483;327;2000;37
188442;52483;714;105000;18
188443;52483;327;2000;37
188444;52483;714;105000;18
188445;52483;1124;25000;42
188469;52494;961;27000;35
188470;52494;961;27000;35
188503;52504;766;5000;13
188504;52504;483;21000;29
188506;52506;965;17000;29
188526;52513;951;9000;35
188527;52513;219;24000;1
188528;52513;951;9000;35
188529;52513;219;24000;1
188530;52513;906;22000;25
188531;52513;889;61000;30
188532;52514;465;15000;27
188533;52514;999;43000;40
188534;52514;999;43000;40
188535;52515;867;16000;17
188536;52515;932;15000;3
188537;52515;952;98000;4
188538;52515;867;16000;17
188539;52515;932;15000;3
188540;52515;952;98000;4
188588;52529;1001;19000;24
188594;52531;810;6000;38
188595;52531;810;6000;38
188596;52531;622;41000;24
188620;52541;274;23000;39
188621;52541;793;5000;32
188622;52541;1127;22000;7
188623;52542;349;3000;42
188646;52550;1085;75000;12
188647;52550;1049;33000;8
188648;52550;1049;33000;8
188649;52550;739;48000;37
188650;52550;640;92000;14
188677;52556;1056;15000;28
188678;52556;1056;15000;28
188679;52556;207;6000;41
188680;52556;540;14000;5
188715;52565;92;70000;16
188716;52565;1052;50000;22
188717;52565;726;125000;6
188718;52565;518;27000;7
188762;52578;570;15000;2
188763;52578;544;26000;26
188810;52590;633;92000;11
188811;52590;357;4000;27
188812;52590;1024;44000;2
188813;52590;879;8000;37
188823;52595;787;7000;14
188824;52595;805;20000;18
188825;52595;498;8000;37
188826;52595;593;139000;30
188827;52595;459;13000;31
188828;52595;498;8000;37
188829;52595;593;139000;30
188830;52595;459;13000;31
188831;52595;1020;36000;1
188841;52599;402;8000;1
188842;52600;799;6000;39
188844;52602;950;4000;14
188845;52602;1145;40000;21
188847;52604;196;11000;2
188848;52604;955;48000;15
188849;52604;868;21000;24
188850;52604;955;48000;15
188851;52604;868;21000;24
188867;52610;471;17000;37
188868;52610;1088;45000;25
188901;52618;280;22000;35
188902;52618;242;7000;20
188903;52618;64;23000;11
188927;52626;583;10000;34
188928;52627;606;41000;35
188936;52630;848;3000;24
188937;52630;1082;111000;33
188942;52632;413;3000;12
188943;52633;1138;20000;5
188953;52636;253;10000;12
188954;52636;278;9000;6
188959;52638;809;3000;33
188960;52638;119;75000;24
188985;52644;481;15000;27
188986;52644;481;15000;27
188987;52644;418;2000;6
189003;52650;256;8000;40
189004;52650;256;8000;40
189005;52650;179;10000;14
189017;52653;998;43000;1
189018;52653;358;2000;15
189019;52656;74;35000;25
189020;52656;325;4000;16
189021;52656;112;130000;39
189022;52656;1003;152000;27
189023;52656;112;130000;39
189024;52656;1003;152000;27
189052;52662;128;132000;27
189053;52662;527;39000;22
189054;52662;128;132000;27
189055;52662;527;39000;22
189056;52662;51;75000;40
189057;52662;889;61000;23
189110;52674;860;45000;33
189111;52674;550;12000;13
189112;52674;860;45000;33
189113;52674;550;12000;13
189114;52674;409;3000;42
189124;52677;627;58000;21
189125;52677;559;15000;8
189126;52677;559;15000;8
189135;52681;548;34000;13
189153;52685;637;36000;4
189195;52696;715;110000;12
189210;52702;916;20000;15
189211;52702;916;20000;15
189212;52702;612;7000;5
189253;52711;403;8000;30
189275;52716;548;34000;42
189314;52729;772;4000;7
189330;52736;127;166000;22
189331;52736;378;7000;15
189332;52736;378;7000;15
189333;52736;594;263000;10
189334;52736;26;72000;38
189335;52736;836;5000;37
189339;52739;985;28000;8
189340;52739;985;28000;8
189341;52740;237;6000;36
189371;52748;992;14000;20
189417;52760;1106;19000;16
189420;52762;878;8000;42
189430;52765;452;33000;27
189431;52765;644;36000;29
189446;52770;939;28000;10
189447;52770;711;80000;2
189448;52771;253;10000;22
189454;52774;945;28000;19
189480;52782;1028;7000;8
189487;52785;510;12000;20
189488;52785;804;3000;13
189489;52785;167;82000;27
189490;52785;528;199000;11
189491;52785;578;22000;29
189504;52790;687;30000;33
189505;52790;784;6000;22
189506;52790;279;22000;38
189507;52790;784;6000;22
189508;52790;279;22000;38
189509;52790;963;19000;15
189520;52793;349;3000;8
189521;52793;626;48000;20
189522;52793;423;5000;12
189555;52802;893;68000;4
189556;52802;200;7000;31
189557;52802;134;147000;42
189558;52802;200;7000;31
189559;52802;134;147000;42
189560;52802;1048;59000;41
189561;52802;1009;20000;36
189591;52810;597;165000;19
189604;52817;965;17000;5
189605;52817;172;131000;3
189620;52824;360;2000;18
189675;52838;1029;7000;37
189676;52838;1029;7000;37
189716;52851;209;9000;22
189717;52851;683;14000;34
189729;52855;615;7000;37
189730;52856;676;39000;9
189783;52871;843;6000;26
189784;52871;349;3000;13
189785;52871;822;7000;37
189786;52872;836;5000;24
189787;52872;28;43000;2
189788;52873;937;11000;29
189789;52873;42;99000;21
189790;52873;42;99000;21
189791;52873;690;20000;2
189792;52873;732;51000;3
189796;52875;90;39000;38
189797;52875;650;62000;3
189798;52875;1089;45000;16
189799;52875;90;39000;38
189800;52875;650;62000;3
189801;52875;1089;45000;16
189802;52876;1105;8000;1
189814;52881;644;36000;34
189821;52885;384;6000;27
189852;52896;751;5000;41
189853;52896;1043;20000;18
189854;52896;246;6000;16
189855;52896;1075;33000;21
189856;52896;1075;33000;21
189857;52896;532;11000;4
189858;52896;52;60000;34
189859;52896;449;9000;26
189945;52922;85;44000;12
189946;52923;52;60000;4
189947;52923;705;102000;8
189948;52923;705;102000;8
189949;52923;840;4000;33
189978;52931;663;55000;11
190096;52961;829;7000;16
190097;52961;829;7000;16
190098;52961;231;7000;18
190115;52966;364;12000;1
190194;52988;614;55000;11
190195;52988;614;55000;11
190196;52989;72;35000;9
190197;52989;72;35000;9
190198;52989;377;7000;33
190199;52989;376;5000;14
190215;52994;178;141000;3
190216;52994;952;98000;13
190217;52994;775;6000;42
190219;52996;32;125000;6
190220;52996;192;12000;7
190221;52996;192;12000;7
190253;53004;883;19000;29
190254;53004;9;80000;8
190255;53004;960;27000;8
190256;53004;9;80000;8
190257;53004;960;27000;8
190258;53004;617;19000;9
190259;53004;453;22000;27
190260;53004;59;105000;22
190262;53006;917;18000;37
190263;53007;87;44000;36
190264;53007;87;44000;36
190265;53007;795;4000;39
190266;53009;13;85000;27
190267;53009;528;199000;10
190478;53054;879;8000;32
190482;53056;954;11000;34
190527;53066;904;22000;9
190528;53067;828;7000;27
190529;53067;538;14000;25
190530;53067;1085;75000;4
190531;53067;1078;47000;33
190543;53070;547;7000;14
190544;53070;632;130000;1
190545;53070;632;130000;1
190548;53072;208;11000;15
190549;53072;1122;28000;6
190550;53072;944;17000;42
190551;53072;1144;54000;3
190577;53077;253;10000;28
190590;53080;687;30000;32
190591;53080;687;30000;32
190592;53080;516;28000;1
190593;53080;1094;99000;13
190594;53080;195;27000;15
190619;53088;872;14000;18
190620;53088;1046;22000;23
190621;53088;983;28000;33
190622;53088;934;46000;13
190623;53088;872;14000;18
190624;53088;1046;22000;23
190625;53088;983;28000;33
190626;53088;934;46000;13
190627;53088;792;9000;18
190650;53093;744;8000;25
190651;53093;744;8000;25
190652;53093;483;21000;21
190685;53104;165;48000;26
190686;53104;72;35000;38
190716;53112;500;23000;19
190717;53112;96;149000;8
190725;53115;471;17000;27
190734;53118;241;3000;4
190735;53118;58;100000;8
190758;53124;1138;20000;28
190763;53126;640;92000;8
190832;53146;962;37000;11
190835;53148;862;27000;41
190836;53148;538;14000;27
190837;53148;981;54000;38
190903;53165;415;2000;26
190904;53165;415;2000;26
190913;53167;357;4000;35
190914;53167;757;17000;11
190915;53168;183;3000;26
190916;53168;183;3000;26
190919;53170;211;64000;5
190920;53170;211;64000;5
190921;53170;590;305000;12
190935;53176;1078;47000;15
190963;53184;27;72000;1
190964;53184;38;200000;21
190965;53184;38;200000;21
190966;53184;373;19000;22
190989;53193;336;8000;10
190990;53193;336;8000;10
191001;53196;78;35000;26
191002;53196;903;22000;29
191003;53196;251;5000;20
191059;53208;257;4000;30
191060;53208;256;8000;11
191061;53208;256;8000;11
191073;53213;817;5000;24
191074;53213;817;5000;24
191097;53219;797;4000;13
191098;53220;427;3000;22
191099;53220;827;3000;19
191100;53220;287;22000;10
191101;53220;827;3000;19
191102;53220;287;22000;10
191103;53220;1041;30000;35
191117;53227;533;14000;30
191118;53227;798;6000;29
191119;53227;533;14000;30
191120;53227;798;6000;29
191121;53228;969;15000;24
191125;53231;684;55000;12
191137;53236;239;6000;17
191138;53236;239;6000;17
191139;53236;377;7000;36
191211;53251;896;35000;32
191225;53255;887;60000;28
191226;53255;961;27000;11
191227;53255;1054;36000;31
191228;53255;961;27000;11
191229;53255;1054;36000;31
191235;53258;546;20000;19
191261;53264;513;8000;12
191262;53264;506;11000;35
191263;53264;513;8000;12
191264;53264;506;11000;35
191265;53264;111;75000;32
191331;53281;694;45000;26
191332;53281;367;4000;21
191333;53281;367;4000;21
191345;53286;311;12000;6
191346;53286;810;6000;8
191347;53286;311;12000;6
191348;53286;810;6000;8
191349;53286;899;32000;31
191350;53286;214;23000;32
191351;53286;226;4000;25
191352;53286;342;3000;3
191354;53288;895;16000;10
191355;53288;1079;53000;7
191363;53291;834;5000;4
191367;53294;803;20000;17
191368;53294;756;5000;11
191369;53294;756;5000;11
191370;53294;1130;19000;2
191409;53305;218;25000;31
191421;53309;106;75000;14
191457;53318;803;20000;6
191458;53318;39;225000;18
191502;53328;693;60000;1
191503;53328;693;60000;1
191504;53328;615;7000;14
191505;53329;603;50000;10
191507;53331;335;6000;13
191508;53331;335;6000;13
191509;53331;343;4000;31
191510;53331;373;19000;3
191523;53335;1044;20000;23
191588;53355;1037;39000;22
191589;53355;165;48000;32
191590;53355;1037;39000;22
191591;53355;165;48000;32
191592;53355;840;4000;15
191593;53355;981;54000;4
191594;53355;580;11000;36
191606;53360;549;18000;27
191628;53365;170;132000;27
191629;53365;170;132000;27
191646;53370;876;19000;29
191647;53370;876;19000;29
191665;53375;1;110000;10
191666;53376;1067;20000;15
191667;53376;1067;20000;15
191668;53376;1053;36000;23
191669;53376;84;44000;39
191670;53376;222;23000;29
191693;53384;952;98000;6
191694;53384;952;98000;6
191695;53384;1035;40000;8
191696;53385;359;2000;7
191726;53392;220;24000;18
191727;53392;93;49000;1
191728;53392;897;32000;23
191729;53392;220;24000;18
191730;53392;93;49000;1
191731;53392;897;32000;23
191750;53398;121;149000;31
191759;53401;294;19000;13
191773;53406;218;25000;2
191791;53410;817;5000;40
191792;53410;835;5000;18
191794;53412;849;3000;6
191825;53421;596;295000;10
191826;53421;208;11000;7
191827;53421;596;295000;10
191828;53421;208;11000;7
191829;53421;1086;21000;2
191830;53421;1079;53000;34
191902;53437;391;12000;9
191903;53437;10;90000;23
191925;53443;580;11000;41
191931;53445;1036;40000;19
191932;53445;136;141000;9
191942;53448;285;32000;30
191943;53448;895;16000;34
191944;53449;790;6000;24
191945;53449;233;17000;17
191951;53451;899;32000;38
191952;53451;899;32000;38
191953;53451;513;8000;30
191954;53452;999;43000;11
191955;53452;999;43000;11
191956;53452;1069;15000;6
191958;53454;306;2000;18
191959;53454;306;2000;18
191960;53454;1075;33000;22
191961;53454;33;200000;20
192002;53468;157;65000;31
192035;53474;770;6000;8
192036;53474;305;2000;7
192037;53474;792;9000;11
192038;53474;305;2000;7
192039;53474;792;9000;11
192049;53477;1139;8000;20
192050;53477;1139;8000;20
192142;53501;474;17000;28
192143;53501;352;3000;32
192160;53506;254;2000;13
192161;53506;1027;20000;40
192202;53519;140;24000;14
192252;53532;753;4000;39
192253;53532;753;4000;39
192264;53538;68;45000;5
192265;53538;68;45000;5
192277;53540;611;20000;41
192278;53540;1069;15000;32
192293;53543;383;6000;31
192294;53543;383;6000;31
192295;53543;418;2000;2
192308;53548;14;99000;10
192328;53556;908;26000;36
192329;53556;376;5000;11
192342;53562;551;25000;32
192346;53564;1068;41000;36
192347;53564;388;6000;4
192366;53569;218;25000;17
192367;53569;353;2000;9
192368;53569;1130;19000;38
192371;53571;26;72000;21
192372;53572;37;125000;17
192381;53575;886;22000;30
192382;53575;700;51000;41
192403;53580;259;4000;30
192455;53593;1046;22000;15
192456;53593;1046;22000;15
192462;53597;985;28000;2
192463;53597;985;28000;2
192481;53603;485;43000;33
192482;53603;238;6000;28
192483;53603;193;10000;18
192484;53603;643;33000;32
192510;53610;519;13000;42
192511;53610;519;13000;42
192512;53610;1069;15000;14
192541;53619;846;5000;16
192542;53619;846;5000;16
192543;53619;945;28000;26
192544;53619;382;6000;2
192559;53624;728;20000;6
192560;53624;728;20000;6
192561;53624;782;5000;12
192562;53625;559;15000;29
192563;53625;500;23000;16
192564;53625;500;23000;16
192565;53625;482;21000;23
192587;53631;149;63000;29
192612;53639;1140;22000;37
192613;53639;1140;22000;37
192643;53647;583;10000;29
192644;53647;735;41000;19
192653;53650;63;23000;13
192654;53650;1032;10000;17
192655;53650;1032;10000;17
192656;53650;111;75000;16
192657;53651;518;27000;10
192658;53651;764;5000;36
192659;53651;518;27000;10
192660;53651;764;5000;36
192666;53653;415;2000;19
192667;53653;1058;60000;27
192668;53653;415;2000;19
192669;53653;1058;60000;27
192670;53653;49;99000;36
192671;53653;687;30000;29
192694;53658;371;8000;19
192734;53670;231;7000;7
192763;53679;350;2000;26
192798;53688;249;9000;16
192799;53689;758;3000;15
192800;53689;758;3000;15
192841;53699;1079;53000;12
192853;53702;869;24000;6
192854;53703;824;6000;40
192855;53704;862;27000;28
192889;53712;777;6000;13
192934;53726;1;110000;27
192935;53726;66;2000;30
192953;53730;461;13000;42
192954;53730;461;13000;42
192959;53732;323;4000;11
192960;53732;323;4000;11
192961;53732;682;20000;8
192962;53733;128;132000;9
193004;53748;108;120000;15
193005;53748;187;9000;36
193021;53754;80;99000;28
193022;53754;80;99000;28
193023;53754;426;4000;14
193024;53754;382;6000;7
193025;53754;828;7000;34
193032;53757;664;140000;30
193033;53757;704;94000;22
193034;53757;704;94000;22
193035;53757;812;5000;16
193036;53757;959;12000;16
193037;53758;476;13000;22
193038;53758;1021;36000;13
193053;53762;655;65000;2
193086;53772;518;27000;28
193087;53772;518;27000;28
193098;53776;1102;8000;11
193125;53782;788;7000;24
193131;53784;405;22000;21
193132;53784;405;22000;21
193143;53788;1127;22000;7
193144;53788;660;65000;25
193197;53803;908;26000;42
193198;53803;908;26000;42
193203;53806;738;33000;10
193231;53811;806;8000;38
193232;53811;734;40000;24
193233;53811;734;40000;24
193234;53811;161;43000;41
193256;53817;475;13000;35
193257;53817;475;13000;35
193272;53824;393;4000;4
193273;53824;48;99000;29
193304;53833;305;2000;40
193311;53837;711;80000;31
193312;53837;711;80000;31
193332;53842;1123;34000;29
193347;53847;325;4000;8
193348;53847;117;109000;16
193349;53847;332;2000;13
193353;53849;31;43000;34
193456;53877;1083;57000;18
193457;53877;937;11000;19
193466;53881;604;10000;23
193467;53881;604;10000;23
193507;53890;846;5000;35
193508;53890;846;5000;35
193509;53890;1118;53000;2
193553;53901;627;58000;38
193559;53903;71;45000;11
193560;53903;71;45000;11
193561;53903;1104;24000;5
193562;53903;607;6000;1
193563;53904;817;5000;1
193564;53904;298;15000;33
193569;53906;278;9000;9
193633;53923;710;150000;13
193641;53926;898;32000;8
193642;53926;750;5000;29
193643;53926;349;3000;22
193646;53928;728;20000;5
193647;53928;473;7000;35
193648;53928;684;55000;11
193649;53928;798;6000;17
193650;53928;798;6000;17
193652;53930;1088;45000;41
193653;53930;1065;62000;2
193654;53930;1088;45000;41
193655;53930;1065;62000;2
193656;53930;383;6000;42
193657;53930;1109;47000;23
193663;53933;104;75000;1
193664;53933;364;12000;1
193665;53933;335;6000;24
193666;53934;942;17000;38
193667;53934;498;8000;13
193668;53934;1045;20000;5
193712;53949;514;11000;6
193713;53949;80;99000;42
193714;53949;338;11000;23
193715;53949;287;22000;38
193716;53949;98;130000;31
193717;53949;1064;126000;41
193718;53949;338;11000;23
193719;53949;287;22000;38
193720;53949;98;130000;31
193721;53949;1064;126000;41
193722;53949;532;11000;5
193723;53949;226;4000;13
193767;53959;9;80000;15
193768;53959;9;80000;15
193769;53960;1088;45000;40
193770;53960;180;10000;14
193771;53960;737;33000;22
193772;53960;997;43000;7
193781;53965;874;13000;31
193785;53967;483;21000;15
193786;53967;245;7000;32
193787;53967;210;4000;9
193805;53971;771;6000;6
193806;53971;583;10000;32
193807;53971;1132;19000;4
193808;53971;1132;19000;4
193826;53976;885;22000;20
193827;53976;885;22000;20
193831;53978;361;2000;22
193832;53978;361;2000;22
193833;53978;772;4000;13
193834;53979;356;4000;17
193866;53987;337;11000;28
193867;53987;89;83000;27
193897;53995;559;15000;17
193898;53995;392;4000;23
193899;53995;109;139000;24
193900;53995;109;139000;24
193901;53995;255;2000;24
193904;53997;413;3000;31
193905;53997;482;21000;7
193906;53997;618;21000;4
193907;53997;413;3000;31
193908;53997;482;21000;7
193909;53997;618;21000;4
193910;53997;918;22000;35
193911;53997;185;3000;26
193912;53998;409;3000;11
193913;53999;595;57000;41
193914;54000;543;10000;14
193915;54000;543;10000;14
193916;54000;582;10000;2
193922;54002;240;6000;1
193923;54002;3;85000;37
193924;54002;227;5000;8
193937;54007;668;41000;24
193938;54007;556;5000;15
193939;54007;1097;68000;5
193962;54015;489;11000;10
193963;54015;443;14000;13
193969;54017;7;120000;13
193989;54022;1127;22000;17
193990;54022;593;139000;3
193991;54022;1127;22000;17
193992;54022;593;139000;3
193993;54022;555;11000;12
194006;54026;915;19000;35
194007;54026;915;19000;35
194082;54047;1135;45000;1
194083;54047;909;22000;29
194084;54047;823;13000;24
194085;54047;909;22000;29
194086;54047;823;13000;24
194087;54047;5;99000;8
194088;54048;81;47000;5
194089;54048;999;43000;23
194112;54057;744;8000;41
194113;54057;912;32000;33
194133;54065;162;54000;40
194139;54067;852;6000;1
194140;54067;1129;19000;11
194141;54067;930;10000;30
194151;54072;960;27000;39
194152;54072;986;27000;21
194153;54072;364;12000;17
194157;54074;1097;68000;22
194158;54074;873;13000;20
194159;54074;378;7000;15
194194;54086;699;101000;3
194195;54086;380;7000;7
194196;54086;380;7000;7
194197;54086;684;55000;9
194230;54093;377;7000;34
194234;54095;329;4000;27
194243;54098;1063;13000;42
194285;54107;885;22000;16
194286;54107;885;22000;16
194336;54123;28;43000;23
194341;54125;799;6000;24
194342;54126;275;8000;22
194343;54126;271;6000;13
194344;54126;271;6000;13
194345;54126;528;199000;1
194399;54141;431;8000;11
194400;54141;695;104000;2
194402;54143;789;6000;13
194403;54143;527;39000;36
194404;54143;414;2000;26
194405;54143;105;70000;27
194406;54143;527;39000;36
194407;54143;414;2000;26
194408;54143;105;70000;27
194409;54143;115;130000;41
194419;54147;725;125000;16
194420;54147;168;38000;19
194421;54147;228;8000;10
194422;54147;648;30000;5
194423;54147;725;125000;16
194424;54147;168;38000;19
194425;54147;228;8000;10
194426;54147;648;30000;5
194427;54147;523;15000;6
194434;54149;969;15000;31
194435;54149;856;245000;38
194436;54149;810;6000;38
194437;54149;856;245000;38
194438;54149;810;6000;38
194439;54149;242;7000;12
194440;54150;684;55000;5
194444;54153;80;99000;2
194445;54153;737;33000;19
194446;54153;732;51000;26
194447;54153;259;4000;7
194486;54162;86;49000;6
194487;54162;86;49000;6
194504;54167;567;27000;21
194512;54171;708;5000;34
194513;54171;708;5000;34
194514;54171;1143;35000;19
194590;54190;521;15000;20
194591;54190;708;5000;33
194592;54190;936;44000;34
194593;54190;864;17000;22
194594;54190;588;125000;31
194595;54191;205;9000;22
194600;54193;599;97000;19
194606;54195;198;13000;40
194607;54196;93;49000;1
194608;54196;440;14000;17
194619;54199;469;8000;37
194620;54199;738;33000;19
194621;54199;738;33000;19
194640;54204;999;43000;30
194641;54204;581;11000;29
194642;54204;876;19000;5
194643;54206;357;4000;24
194644;54206;749;33000;33
194645;54206;749;33000;33
194671;54213;283;13000;14
194672;54213;219;24000;24
194675;54216;1107;65000;5
